,phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,domain,date_acquired,status
16163,7983118,https://nstrackdesign.com/DNX/mail.php?s=autorize&client_id=13db7d6b-2fc8-f5aa-1bbc-06b2-26aa26aa490b&redirect=http%3A%2F%2Fwidomaker.com%2F&id=bW9yZWluZm9Ad2lkb21ha2VyLmNvbQ==&subdomain=widomaker.com,http://www.phishtank.com/phish_detail.php?phish_id=7983118,2022-12-21T01:49:58+00:00,yes,2022-12-21T05:51:57+00:00,yes,Other,nstrackdesign.com,,
16164,7983052,https://sborrachas.com,http://www.phishtank.com/phish_detail.php?phish_id=7983052,2022-12-20T23:00:23+00:00,yes,2022-12-21T22:12:05+00:00,yes,Virustotal,sborrachas.com,,
16165,7983051,https://w12netempresasbrdsco.rds.land/brdsconet12,http://www.phishtank.com/phish_detail.php?phish_id=7983051,2022-12-20T22:54:16+00:00,yes,2022-12-20T23:41:56+00:00,yes,Virustotal,w12netempresasbrdsco.rds.land,,
16166,7983033,https://bitkub-lojamrtorta.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7983033,2022-12-20T22:18:51+00:00,yes,2022-12-20T22:21:40+00:00,yes,Other,bitkub-lojamrtorta.blogspot.com,,
16167,7983010,https://wwwenterviacredtc.blogspot.com/?gclid=EAIaIQobChMIrouJ_Y-J_AIVBemRCh0A8wn2EAAYASAAEgJOmvD_BwE,http://www.phishtank.com/phish_detail.php?phish_id=7983010,2022-12-20T21:21:01+00:00,yes,2022-12-21T08:52:09+00:00,yes,Virustotal,wwwenterviacredtc.blogspot.com,,
16168,7983005,http://casadoventomgsf.blogspot.com,http://www.phishtank.com/phish_detail.php?phish_id=7983005,2022-12-20T21:16:43+00:00,yes,2022-12-20T21:21:51+00:00,yes,Other,casadoventomgsf.blogspot.com,,
16169,7982941,https://speaknoevilsnl2.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7982941,2022-12-20T20:21:27+00:00,yes,2022-12-20T20:31:47+00:00,yes,Intesa Sanpaolo,speaknoevilsnl2.blogspot.com,,
16170,7982940,http://pancakeswapcode.algostage.com,http://www.phishtank.com/phish_detail.php?phish_id=7982940,2022-12-20T20:21:11+00:00,yes,2022-12-20T20:31:47+00:00,yes,Other,pancakeswapcode.algostage.com,,
16175,7982877,https://cancel4349213-trustwallet.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7982877,2022-12-20T20:00:04+00:00,yes,2022-12-20T20:11:49+00:00,yes,Other,cancel4349213-trustwallet.web.app,,
16176,7982875,https://cancel4349213-trustwallet.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7982875,2022-12-20T19:59:57+00:00,yes,2022-12-20T20:11:49+00:00,yes,Other,cancel4349213-trustwallet.firebaseapp.com,,
16185,7982840,https://koreadataupte.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7982840,2022-12-20T19:57:03+00:00,yes,2022-12-20T20:02:27+00:00,yes,Other,koreadataupte.web.app,,
16186,7982839,https://koreadataupte.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7982839,2022-12-20T19:56:58+00:00,yes,2022-12-20T20:02:27+00:00,yes,Other,koreadataupte.firebaseapp.com,,
16195,7982810,https://sg-secupass.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7982810,2022-12-20T19:54:30+00:00,yes,2022-12-20T20:02:28+00:00,yes,Other,sg-secupass.web.app,,
16196,7982809,https://sg-secupass.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7982809,2022-12-20T19:54:26+00:00,yes,2022-12-20T20:02:28+00:00,yes,Other,sg-secupass.firebaseapp.com,,
16197,7982801,https://so-sogen1.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7982801,2022-12-20T19:53:51+00:00,yes,2022-12-20T20:02:28+00:00,yes,Other,so-sogen1.web.app,,
16198,7982800,https://so-sogen1.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7982800,2022-12-20T19:53:45+00:00,yes,2022-12-20T20:02:28+00:00,yes,Other,so-sogen1.firebaseapp.com,,
16199,7982685,https://fx15122022fxx-fx-1312962597.cos.ap-chengdu.myqcloud.com/fxx.htm#xx.xx%xx.ch,http://www.phishtank.com/phish_detail.php?phish_id=7982685,2022-12-20T18:56:51+00:00,yes,2022-12-20T19:12:05+00:00,yes,Other,fx15122022fxx-fx-1312962597.cos.ap-chengdu.myqcloud.com,,
16200,7982665,https://arraydesignhouse.com/1/roundcube/round.php,http://www.phishtank.com/phish_detail.php?phish_id=7982665,2022-12-20T18:50:17+00:00,yes,2022-12-20T19:12:05+00:00,yes,Other,arraydesignhouse.com,,
16201,7982630,https://giftmaker.pk/panel/Ado-be/,http://www.phishtank.com/phish_detail.php?phish_id=7982630,2022-12-20T18:46:18+00:00,yes,2022-12-20T19:02:33+00:00,yes,Other,giftmaker.pk,,
16202,7982624,https://nhcstudy.tomkent.me/wp-content/accueil/LoginAccess.php,http://www.phishtank.com/phish_detail.php?phish_id=7982624,2022-12-20T18:45:37+00:00,yes,2022-12-20T19:02:33+00:00,yes,Other,nhcstudy.tomkent.me,,
16205,7982602,https://determined-clarke.34-134-130-193.plesk.page/login/,http://www.phishtank.com/phish_detail.php?phish_id=7982602,2022-12-20T18:42:57+00:00,yes,2022-12-20T19:02:33+00:00,yes,Other,determined-clarke.34-134-130-193.plesk.page,,
16207,7982595,https://theauthenticbali.com/Info/link.html,http://www.phishtank.com/phish_detail.php?phish_id=7982595,2022-12-20T18:42:02+00:00,yes,2022-12-20T19:02:33+00:00,yes,Other,theauthenticbali.com,,
16208,7982593,https://etownfire.com/admin/link.html,http://www.phishtank.com/phish_detail.php?phish_id=7982593,2022-12-20T18:41:52+00:00,yes,2022-12-20T19:02:33+00:00,yes,Other,etownfire.com,,
16209,7982537,http://bkpsdm.mubakab.go.id/,http://www.phishtank.com/phish_detail.php?phish_id=7982537,2022-12-20T17:10:17+00:00,yes,2022-12-20T17:12:17+00:00,yes,Other,bkpsdm.mubakab.go.id,,
16210,7982518,https://ichatairfares.com/hns.inpn/sbnc.php,http://www.phishtank.com/phish_detail.php?phish_id=7982518,2022-12-20T16:52:18+00:00,yes,2022-12-20T17:02:33+00:00,yes,ABSA Bank,ichatairfares.com,,
16211,7982432,https://rondo.su,http://www.phishtank.com/phish_detail.php?phish_id=7982432,2022-12-20T15:45:55+00:00,yes,2023-02-05T05:04:58+00:00,yes,Other,rondo.su,,
16212,7982345,http://ewbm.pl/Hmsosc04/,http://www.phishtank.com/phish_detail.php?phish_id=7982345,2022-12-20T15:00:58+00:00,yes,2022-12-20T18:22:30+00:00,yes,Other,ewbm.pl,,
16213,7982309,https://etc-qwsvcf.onedumb.com/,http://www.phishtank.com/phish_detail.php?phish_id=7982309,2022-12-20T14:48:33+00:00,yes,2022-12-20T18:22:30+00:00,yes,Other,etc-qwsvcf.onedumb.com,,
16214,7982307,https://etc-sadwqr.sexidude.com/,http://www.phishtank.com/phish_detail.php?phish_id=7982307,2022-12-20T14:48:24+00:00,yes,2022-12-20T18:22:30+00:00,yes,Other,etc-sadwqr.sexidude.com,,
16219,7982292,https://etc-xsdwf.vizvaz.com/,http://www.phishtank.com/phish_detail.php?phish_id=7982292,2022-12-20T14:46:56+00:00,yes,2022-12-20T18:12:09+00:00,yes,Other,etc-xsdwf.vizvaz.com,,
16223,7982189,https://dysadumnsmiab4ifzfji5ivjon7hc3j44jya3ixluu-ipfs-nftstorage-link.translate.goog/?_x_tr_hp=bafkreidh5rulq6ag&amp;_x_tr_sl=auto&amp;_x_tr_tl=en&amp;_x_tr_hl=en&amp;_x_tr_pto=wapp,http://www.phishtank.com/phish_detail.php?phish_id=7982189,2022-12-20T13:13:29+00:00,yes,2022-12-20T14:31:39+00:00,yes,Other,dysadumnsmiab4ifzfji5ivjon7hc3j44jya3ixluu-ipfs-nftstorage-link.translate.goog,,
16224,7982185,https://rakuten-jkiop.x24hr.com/mobile/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7982185,2022-12-20T13:09:17+00:00,yes,2022-12-20T17:51:58+00:00,yes,Rakuten,rakuten-jkiop.x24hr.com,,
16225,7982180,https://rakuten-vbcx.mrbonus.com/mobile/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7982180,2022-12-20T13:06:59+00:00,yes,2022-12-20T17:51:58+00:00,yes,Rakuten,rakuten-vbcx.mrbonus.com,,
16226,7982166,https://entry11.bk-mvfj.jp.aivboa.com/muff/client/index_sp.html,http://www.phishtank.com/phish_detail.php?phish_id=7982166,2022-12-20T12:45:54+00:00,yes,2022-12-20T17:41:56+00:00,yes,Other,entry11.bk-mvfj.jp.aivboa.com,,
16227,7982099,https://bilightonline.com/,http://www.phishtank.com/phish_detail.php?phish_id=7982099,2022-12-20T10:29:24+00:00,yes,2022-12-20T17:32:14+00:00,yes,Other,bilightonline.com,,
16228,7982076,https://takarekbarkl.com,http://www.phishtank.com/phish_detail.php?phish_id=7982076,2022-12-20T10:10:38+00:00,yes,2022-12-21T13:51:47+00:00,yes,Other,takarekbarkl.com,,
16229,7981995,http://www.zeilkamp.info/,http://www.phishtank.com/phish_detail.php?phish_id=7981995,2022-12-20T08:28:54+00:00,yes,2022-12-20T08:32:09+00:00,yes,Other,www.zeilkamp.info,,
16230,7981964,http://jjcenterbkubs.1gb.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7981964,2022-12-20T07:32:45+00:00,yes,2022-12-20T07:41:46+00:00,yes,Other,jjcenterbkubs.1gb.ru,,
16231,7981935,http://autommbkub.1gb.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7981935,2022-12-20T05:01:53+00:00,yes,2022-12-20T05:12:07+00:00,yes,Other,autommbkub.1gb.ru,,
16232,7981894,http://avatar-miasma.com/,http://www.phishtank.com/phish_detail.php?phish_id=7981894,2022-12-20T02:21:52+00:00,yes,2023-01-25T12:06:35+00:00,yes,Other,avatar-miasma.com,,
16233,7981866,https://vdscofficial.ysnfts.com/,http://www.phishtank.com/phish_detail.php?phish_id=7981866,2022-12-20T01:26:14+00:00,yes,2022-12-20T03:12:16+00:00,yes,Other,vdscofficial.ysnfts.com,,
16234,7981740,https://restrictedalert.start.page/,http://www.phishtank.com/phish_detail.php?phish_id=7981740,2022-12-20T00:04:52+00:00,yes,2022-12-20T00:07:21+00:00,yes,Facebook,restrictedalert.start.page,,
16235,7981735,https://bipersonasgt2nlineasapp.es/,http://www.phishtank.com/phish_detail.php?phish_id=7981735,2022-12-19T23:51:31+00:00,yes,2022-12-20T00:07:21+00:00,yes,Other,bipersonasgt2nlineasapp.es,,
16236,7981725,https://www.janeirosubofertas.com/35a4b4a1f81849391061f2c90/checkout/order/?PaymentMethod=billet&amp;orderId=03-851524146,http://www.phishtank.com/phish_detail.php?phish_id=7981725,2022-12-19T23:23:02+00:00,yes,2022-12-19T23:42:02+00:00,yes,Other,www.janeirosubofertas.com,,
16239,7981653,https://appbalancer-fi.com/,http://www.phishtank.com/phish_detail.php?phish_id=7981653,2022-12-19T20:47:03+00:00,yes,2022-12-19T20:52:01+00:00,yes,Other,appbalancer-fi.com,,
16240,7981610,https://usdctreasury.com,http://www.phishtank.com/phish_detail.php?phish_id=7981610,2022-12-19T19:57:30+00:00,yes,2022-12-19T20:12:14+00:00,yes,Internal Revenue Service,usdctreasury.com,,
16241,7981503,https://Sunsystems.hk,http://www.phishtank.com/phish_detail.php?phish_id=7981503,2022-12-19T18:06:21+00:00,yes,2022-12-19T18:12:20+00:00,yes,Other,sunsystems.hk,,
16243,7981454,http://oeauuk.webwave.dev,http://www.phishtank.com/phish_detail.php?phish_id=7981454,2022-12-19T17:31:55+00:00,yes,2022-12-19T17:41:48+00:00,yes,Other,oeauuk.webwave.dev,,
16244,7981428,https://b5khp4.webwave.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7981428,2022-12-19T16:53:43+00:00,yes,2022-12-19T17:02:27+00:00,yes,Other,b5khp4.webwave.dev,,
16245,7981426,https://letrerosok.cl/wp/wp-includes/wp-wp/VystarCU/vystarcu.org_/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7981426,2022-12-19T16:51:25+00:00,yes,2022-12-19T20:03:39+00:00,yes,Other,letrerosok.cl,,
16249,7981388,https://capitalcomputer.com/secure-webs.online-irs.tax-clients/start.html,http://www.phishtank.com/phish_detail.php?phish_id=7981388,2022-12-19T16:13:15+00:00,yes,2022-12-19T16:21:50+00:00,yes,Internal Revenue Service,capitalcomputer.com,,
16254,7981308,http://telecreditoempresasbcp.per-homes.com/,http://www.phishtank.com/phish_detail.php?phish_id=7981308,2022-12-19T15:46:59+00:00,yes,2022-12-19T16:02:51+00:00,yes,Other,telecreditoempresasbcp.per-homes.com,,
16255,7981292,https://form.respondi.app/YhgBpo40,http://www.phishtank.com/phish_detail.php?phish_id=7981292,2022-12-19T15:11:39+00:00,yes,2022-12-19T15:32:26+00:00,yes,Other,form.respondi.app,,
16256,7981287,https://dekbsk2thsp.typeform.com/to/HiLLOgiJ,http://www.phishtank.com/phish_detail.php?phish_id=7981287,2022-12-19T15:07:07+00:00,yes,2022-12-19T15:32:26+00:00,yes,Other,dekbsk2thsp.typeform.com,,
16259,7981222,https://mahalakshmiyatra.com/documentreview/,http://www.phishtank.com/phish_detail.php?phish_id=7981222,2022-12-19T14:15:00+00:00,yes,2022-12-19T14:22:03+00:00,yes,Other,mahalakshmiyatra.com,,
16260,7981210,http://therockdepartment.com/rgs/,http://www.phishtank.com/phish_detail.php?phish_id=7981210,2022-12-19T14:13:30+00:00,yes,2022-12-19T14:22:03+00:00,yes,Other,therockdepartment.com,,
16261,7981193,https://serifoto.it/,http://www.phishtank.com/phish_detail.php?phish_id=7981193,2022-12-19T14:10:05+00:00,yes,2022-12-19T14:11:55+00:00,yes,Other,serifoto.it,,
16262,7981186,https://www.hotx69.us/wp-content/themes/seotheme/html/window/index.php?email=noc@cloudflare.com,http://www.phishtank.com/phish_detail.php?phish_id=7981186,2022-12-19T14:03:58+00:00,yes,2022-12-19T15:02:36+00:00,yes,Other,www.hotx69.us,,
16263,7981158,http://solana.blackfriday,http://www.phishtank.com/phish_detail.php?phish_id=7981158,2022-12-19T13:35:05+00:00,yes,2022-12-19T13:52:09+00:00,yes,Other,solana.blackfriday,,
16264,7981154,http://solana.christmas,http://www.phishtank.com/phish_detail.php?phish_id=7981154,2022-12-19T13:26:34+00:00,yes,2022-12-19T13:41:50+00:00,yes,Other,solana.christmas,,
16265,7981153,https://bafybeienects2ejjn3ge4nrlatuye5naj77w2xg6klahspapw2goyaxzt4.ipfs.cf-ipfs.com/?clientID=info@jmjgroup.co.in,http://www.phishtank.com/phish_detail.php?phish_id=7981153,2022-12-19T13:19:07+00:00,yes,2022-12-19T13:21:49+00:00,yes,Other,bafybeienects2ejjn3ge4nrlatuye5naj77w2xg6klahspapw2goyaxzt4.ipfs.cf-ipfs.com,,
16266,7981142,http://artiesltd2-free.xyz/claim/,http://www.phishtank.com/phish_detail.php?phish_id=7981142,2022-12-19T13:06:29+00:00,yes,2022-12-19T13:32:09+00:00,yes,Other,artiesltd2-free.xyz,,
16267,7981137,https://w0001.blob.core.windows.net/workspace/index.html,http://www.phishtank.com/phish_detail.php?phish_id=7981137,2022-12-19T13:00:32+00:00,yes,2022-12-19T15:02:36+00:00,yes,Other,w0001.blob.core.windows.net,,
16268,7981124,https://evestimentbrazzzz.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7981124,2022-12-19T12:43:04+00:00,yes,2022-12-19T12:51:44+00:00,yes,Other,evestimentbrazzzz.blogspot.com,,
16269,7980934,https://murakami-flower.xyz/claim/,http://www.phishtank.com/phish_detail.php?phish_id=7980934,2022-12-19T08:00:58+00:00,yes,2022-12-19T12:51:44+00:00,yes,Other,murakami-flower.xyz,,
16270,7980882,https://9c279243.sibforms.com/serve/MUIEAE0e8QhQ5rEQ2oKO1Sqv92pDX2jdwmwLMQ3Z4adnBJO1x5uJBfRLh9MZH6tRoRhBW-XXYhz06uJt5TJP52A4LF_YIGxS-l95p8co8Oj_vixbh1kRW5uWA9KTu0lu4sO3VzhxDTaKMlEGZa5eyWNL8VEoTjr8fCmiNcilZibxJt-IqEXo-MJ0lqdxpu1B8V64dWApdtqc4KtC,http://www.phishtank.com/phish_detail.php?phish_id=7980882,2022-12-19T04:38:41+00:00,yes,2022-12-21T21:02:42+00:00,yes,Other,9c279243.sibforms.com,,
16271,7980877,https://pfna.top/,http://www.phishtank.com/phish_detail.php?phish_id=7980877,2022-12-19T03:58:11+00:00,yes,2022-12-19T04:03:06+00:00,yes,Other,pfna.top,,
16272,7980799,https://veloy72115.clickfunnels.com/optin1671230072653,http://www.phishtank.com/phish_detail.php?phish_id=7980799,2022-12-18T21:48:02+00:00,yes,2022-12-18T21:52:33+00:00,yes,Other,veloy72115.clickfunnels.com,,
16273,7980788,https://editaisnet.blogspot.com/?163459&amp;gclid=EAIaIQobChMI-rD6hfyD_AIVisDICh3CWwEEEAAYASAAEgKFP_D_BwE,http://www.phishtank.com/phish_detail.php?phish_id=7980788,2022-12-18T21:14:39+00:00,yes,2022-12-19T10:42:00+00:00,yes,Other,editaisnet.blogspot.com,,
16276,7980753,http://fmg-limited.com,http://www.phishtank.com/phish_detail.php?phish_id=7980753,2022-12-18T20:25:51+00:00,yes,2022-12-18T20:32:34+00:00,yes,Other,fmg-limited.com,,
16278,7980646,http://uniquevillarentals.com/colorsforplastics-invoice/index.html,http://www.phishtank.com/phish_detail.php?phish_id=7980646,2022-12-18T16:26:41+00:00,yes,2022-12-18T16:32:21+00:00,yes,Other,uniquevillarentals.com,,
16279,7980642,http://supletivoparacriancas.com/tel/,http://www.phishtank.com/phish_detail.php?phish_id=7980642,2022-12-18T16:26:01+00:00,yes,2022-12-18T16:32:21+00:00,yes,Other,supletivoparacriancas.com,,
16280,7980639,https://autumn-waterfall-48b2.purchase-doc-blliblju.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7980639,2022-12-18T16:25:33+00:00,yes,2022-12-18T16:32:21+00:00,yes,Other,autumn-waterfall-48b2.purchase-doc-blliblju.workers.dev,,
16281,7980631,https://bivabox.com/.well-known/pki-validation/,http://www.phishtank.com/phish_detail.php?phish_id=7980631,2022-12-18T16:23:31+00:00,yes,2022-12-18T16:32:21+00:00,yes,Other,bivabox.com,,
16283,7980511,https://e-bank.pro/,http://www.phishtank.com/phish_detail.php?phish_id=7980511,2022-12-18T11:02:01+00:00,yes,2022-12-18T11:09:57+00:00,yes,Other,e-bank.pro,,
16284,7980375,http://xn--gotynn-8k7b.conn.ph,http://www.phishtank.com/phish_detail.php?phish_id=7980375,2022-12-18T08:09:41+00:00,yes,2022-12-18T08:12:24+00:00,yes,Other,xn--gotynn-8k7b.conn.ph,,
16285,7980345,http://xn--goyme-leb.conn.ph,http://www.phishtank.com/phish_detail.php?phish_id=7980345,2022-12-18T05:12:26+00:00,yes,2022-12-18T05:22:25+00:00,yes,Other,xn--goyme-leb.conn.ph,,
16286,7980343,https://app-apestake.com.kz/connects_,http://www.phishtank.com/phish_detail.php?phish_id=7980343,2022-12-18T03:38:48+00:00,yes,2022-12-18T03:51:46+00:00,yes,Other,app-apestake.com.kz,,
16287,7980291,http://34.120.64.173/accounts/login,http://www.phishtank.com/phish_detail.php?phish_id=7980291,2022-12-18T00:46:47+00:00,yes,2022-12-18T16:12:28+00:00,yes,Other,34.120.64.173,,
16288,7980286,https://lucky-mountain-1a8a.88d2jrux.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7980286,2022-12-18T00:20:37+00:00,yes,2022-12-18T00:32:18+00:00,yes,Adobe,lucky-mountain-1a8a.88d2jrux.workers.dev,,
16297,7980215,https://padlet.com/wielgopolskiemily/fp4o9w00edvbx48j,http://www.phishtank.com/phish_detail.php?phish_id=7980215,2022-12-17T17:34:48+00:00,yes,2022-12-26T21:52:26+00:00,yes,Other,padlet.com,,
16299,7980211,http://c1762036.ferozo.com/img/hsbc/galicia/,http://www.phishtank.com/phish_detail.php?phish_id=7980211,2022-12-17T17:33:25+00:00,yes,2022-12-18T07:42:37+00:00,yes,Other,c1762036.ferozo.com,,
16300,7980198,https://etc-fdngdg.ourhobby.com/,http://www.phishtank.com/phish_detail.php?phish_id=7980198,2022-12-17T17:12:39+00:00,yes,2022-12-20T15:02:46+00:00,yes,Other,etc-fdngdg.ourhobby.com,,
16301,7980195,https://alliegrolokemkk.mosthiborafgafu.tk/?tranzakt49171,http://www.phishtank.com/phish_detail.php?phish_id=7980195,2022-12-17T17:12:08+00:00,yes,2022-12-25T15:42:05+00:00,yes,Allegro,alliegrolokemkk.mosthiborafgafu.tk,,
16302,7980193,https://etc-mbncv.longmusic.com/,http://www.phishtank.com/phish_detail.php?phish_id=7980193,2022-12-17T17:11:22+00:00,yes,2022-12-20T14:51:48+00:00,yes,Other,etc-mbncv.longmusic.com,,
16313,7980108,http://pag3srep4ircent3r2022.rf.gd/,http://www.phishtank.com/phish_detail.php?phish_id=7980108,2022-12-17T16:36:33+00:00,yes,2022-12-17T16:42:24+00:00,yes,Facebook,pag3srep4ircent3r2022.rf.gd,,
16320,7979980,https://www.orieo-co-jp.oriceo.fkgskk.top/ai/kal.php,http://www.phishtank.com/phish_detail.php?phish_id=7979980,2022-12-17T15:20:19+00:00,yes,2022-12-17T15:32:02+00:00,yes,Other,www.orieo-co-jp.oriceo.fkgskk.top,,
16322,7979964,http://nab-support.co/,http://www.phishtank.com/phish_detail.php?phish_id=7979964,2022-12-17T15:18:24+00:00,yes,2022-12-17T15:32:02+00:00,yes,Other,nab-support.co,,
16323,7979933,http://yovellacosmetics.com/,http://www.phishtank.com/phish_detail.php?phish_id=7979933,2022-12-17T14:45:37+00:00,yes,2022-12-17T14:52:10+00:00,yes,Other,yovellacosmetics.com,,
16330,7979865,https://meaca.go.ug/fassss/,http://www.phishtank.com/phish_detail.php?phish_id=7979865,2022-12-17T13:25:14+00:00,yes,2022-12-17T13:32:09+00:00,yes,Other,meaca.go.ug,,
16333,7979851,https://stlouisfederallawyer.com/sp-finanialconsultation/,http://www.phishtank.com/phish_detail.php?phish_id=7979851,2022-12-17T13:23:33+00:00,yes,2022-12-17T13:32:09+00:00,yes,Other,stlouisfederallawyer.com,,
16334,7979850,http://nt436677.22web.org/,http://www.phishtank.com/phish_detail.php?phish_id=7979850,2022-12-17T13:23:25+00:00,yes,2022-12-17T13:32:09+00:00,yes,Other,nt436677.22web.org,,
16335,7979832,https://meet-msck-alet.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=7979832,2022-12-17T13:21:03+00:00,yes,2022-12-17T13:32:09+00:00,yes,Other,meet-msck-alet.godaddysites.com,,
16336,7979831,https://mitva-amak-waloet.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=7979831,2022-12-17T13:20:54+00:00,yes,2022-12-17T13:32:09+00:00,yes,Other,mitva-amak-waloet.godaddysites.com,,
